id,gender,vetek,age,Total_income,Total_km,month
484,m,4.1,30.6,113423,8173,november
485,m,15.4,50.7,4177549,8282,november
486,m,5.1,50.8,1385521,8155,november
487,m,14.8,26.6,984050,10770,november
488,m,5.8,26.8,676694,9048,november
489,m,17.4,34.0,2473003,8313,november
490,m,12.7,56.9,1293897,8361,november
491,m,3.2,55.4,101046,12339,november
492,m,11.8,41.6,2112915,11777,november
493,m,85.0,56.0,119255,8702,november
494,m,7.9,43.1,4078532,7875,november
495,m,5.5,46.9,140625,8475,november
496,m,17.3,52.6,2016191,7851,november
497,unknown,11.7,40.6,3549687,6725,november
498,m,15.3,43.5,6583020,9339,november
499,m,1.0,26.7,131149,9124,november
500,f,13.5,40.6,64070,7517,november
501,m,9.3,42.0,4131393,9370,november
502,m,7.9,55.8,95277,8473,november
503,m,18.0,120.3,85248,6567,november
504,m,1.8,34.3,2806935,7915,november
505,m,2.5,28.0,76573,9819,november
506,m,5.6,33.0,4153103,12747,november
507,m,9.5,57.0,3265079,8266,november
508,m,8.3,48.4,113472,8493,november
509,m,172.0,41.0,110604,9323,november
510,m,12.2,49.3,94132,12003,november
511,m,10.9,29.7,712810,8429,november
512,unknown,15.9,44.4,92849,10207,november
513,m,14.3,36.5,1582242,6246,november
514,m,12.9,39.3,2757833,6575,november
515,m,9.7,51.0,2395561,8139,november
516,m,18.0,60.2,4536408,10023,november
517,m,16.4,41.2,438083,9721,november
518,m,16.6,49.3,100242,10615,november
519,unknown,1.7,37.0,1997759,10206,november
520,m,8.8,49.0,129007,8860,november
521,m,303.0,50.4,159542,14456,november
522,m,14.7,46.5,3002168,8479,november
523,m,1.2,26.4,67811,8640,november
524,f,18.5,33.8,476629,8555,november
525,m,9.1,33.5,84856,11007,november
526,m,18.8,56.6,102892,8126,november
527,m,141.0,120.3,3718002,9787,november
528,m,15.5,27.1,119754,12011,november
529,m,6.1,42.2,121857,10677,november
530,unknown,6.9,41.5,125753,9588,november
531,m,331.0,40.9,115322,7840,november
532,m,193.0,32.5,162318,11219,november
533,unknown,49.0,30.1,101504,8785,november
534,m,16.5,57.3,60953,6970,november
535,m,2.9,57.0,13823856,9299,november
536,m,3.4,49.4,3540138,9637,november
537,m,2.5,31.6,121217,8933,november
538,unknown,13.5,38.4,1997591,8553,november
539,m,10.6,35.8,61463,7694,november
540,m,6.5,35.9,91496,7987,november
541,m,8.1,43.0,5252939,10969,november
542,m,7.8,29.7,1196293,7359,november
543,m,12.0,53.6,172522,9633,november
544,m,13.0,33.3,4699506,8319,november
545,m,3.8,36.7,117296,8799,november
546,m,13.5,49.9,82852,8288,november
547,m,7.5,12.719045247555622,7148424,9313,november
548,m,12.5,46.6,80419,8278,november
549,m,16.4,49.5,3538129,10540,november
550,unknown,7.5,40.8,396071,6919,november
551,m,4.3,120.3,82345,9192,november
552,m,7.3,56.0,1717478,12195,november
553,m,1.8,29.6,127147,12228,november
554,m,9.5,34.4,2471103,11777,november
555,m,3.5,56.5,2663775,18465,november
556,m,286.0,45.0,3237595,8967,november
557,m,16.5,55.7,113777,8929,november
558,m,9.1,29.9,85223,8856,november
559,f,4.7,57.1,106240,9627,november
560,m,12.4,35.5,138922,10038,november
561,unknown,6.2,38.5,104460,8784,november
562,m,10.0,37.4,63396,8599,november
563,m,7.1,38.4,115521,7444,november
564,m,18.6,30.8,2659499,8253,november
565,m,17.2,38.6,4658592,9883,november
566,m,11.7,120.3,112236,8240,november
567,m,15.0,43.4,134786,11871,november
568,m,16.5,120.3,111543,10339,november
569,m,13.3,34.1,102744,8334,november
570,m,16.8,41.6,571384,7314,november
571,m,13.8,47.5,88802,9539,november
572,m,7.6,120.3,81758,7840,november
573,m,6.4,55.0,2785640,7642,november
574,m,108.0,55.1,66673,8707,november
575,m,10.9,27.2,70866,7975,november
576,m,4.1,58.4,125112,8300,november
577,m,15.7,37.0,82086,8082,november
578,m,8.8,50.1,5659309,8795,november
579,m,99.0,35.3,108952,10064,november
580,m,10.4,58.2,107545,11349,november
581,m,18.5,30.2,3794240,10085,november
582,m,4.4,41.0,99370,7723,november
583,m,8.2,33.9,1729015,9178,november
584,m,14.9,37.4,138377,9626,november
585,m,11.3,31.9,105198,12158,november
586,m,7.8,26.5,4288434,8669,november
587,m,9.9,46.0,64010,7975,november
588,f,14.8,41.8,4196812,10796,november
589,m,6.4,35.0,82583,7921,november
590,m,4.2,34.7,7041673,10898,november
591,m,9.5,50.5,3083087,9430,november
592,m,12.7,46.9,84858,8187,november
593,m,15.5,37.3,92688,8237,november
594,f,12.7,38.9,89007,9383,november
595,m,7.1,39.5,81900,7727,november
596,m,13.7,50.5,100623,11615,november
597,m,13.1,54.4,89845,11053,november
598,m,9.4,45.6,178520,11601,november
599,m,18.4,120.3,156133,8079,november
600,m,17.2,32.8,104656,11122,november
601,m,75.0,34.1,89008,7733,november
602,m,17.8,31.7,108384,10843,november
603,m,10.7,29.3,77099,6819,november
604,m,7.6,53.6,52539,6723,november
605,f,5.9,57.9,182698,12324,november
606,m,15.1,45.8,3507772,9279,november
607,m,13.1,28.5,75463,8128,november
608,m,13.4,58.1,79018,7699,november
609,m,4.6,120.3,944738,8338,november
610,m,8.9,59.1,81413,8998,november
611,m,148.0,56.8,3035173,7621,november
612,m,10.3,51.1,3878127,8442,november
613,m,2.5,45.1,147569,12450,november
614,m,17.8,54.2,2686084,8137,november
615,m,2.9,46.0,4977380,9031,november
616,m,8.8,55.8,1020164,11259,november
617,m,17.4,32.4,3340852,7957,november
618,m,9.0,57.9,108371,8371,november
619,m,4.2,49.5,89005,11011,november
620,m,1.6,51.7,66020,6178,november
621,m,1.7,48.3,90099,7704,november
622,m,7.6,47.5,129690,8785,november
623,unknown,14.4,120.3,170160,12204,november
624,m,244.0,47.1,121476,6845,november
625,m,13.8,52.0,95392,10007,november
626,m,18.1,46.2,82508,7246,november
627,m,15.2,35.5,3891374,8464,november
628,m,15.2,55.3,3561056,9356,november
629,m,15.7,40.8,79979,8548,november
630,m,17.3,39.3,3088222,7597,november
631,m,6.2,37.4,73450,7275,november
632,m,14.1,29.7,76506,8590,november
633,f,2.6,40.8,2200813,9956,november
634,m,4.5,41.1,2707688,11432,november
635,m,14.8,50.1,3160837,7639,november
636,f,7.2,58.1,1422367,8257,november
637,m,3.0,57.7,96075,9021,november
638,m,9.4,57.1,7938068,10256,november
639,m,9.2,44.4,107838,8127,november
640,unknown,9.2,59.0,73507,8761,november
641,m,11.0,28.0,3564647,10090,november
642,m,8.4,37.7,103334,8208,november
643,m,16.0,30.1,5867084,9784,november
644,m,5.4,54.4,81017,8675,november
645,m,2.3,46.7,82221,9947,november
646,m,10.2,29.8,64776,8425,november
647,f,11.7,57.5,63418,9147,november
648,m,4.4,43.4,64445,8062,november
649,f,6.4,35.3,96996,7170,november
650,m,12.5,37.3,72762,8023,november
651,m,8.3,33.5,59614,7133,november
652,unknown,1.1,37.6,129978,9141,november
653,m,13.8,52.1,2550489,9888,november
654,m,9.7,50.0,144147,11790,november
655,m,7.7,45.8,174540,10457,november
656,m,17.8,50.8,4849361,8318,november
657,m,10.4,47.5,137987,9579,november
658,m,11.6,41.0,79958,10250,november
659,m,14.7,59.7,107893,7679,november
660,m,321.0,51.0,112013,12264,november
661,m,1.7,51.6,3134485,8798,november
662,m,6.8,45.3,67302,6130,november
663,m,12.1,51.1,134022,8671,november
664,m,17.9,40.0,108085,8951,november
665,m,215.0,120.3,3274254,14596,november
666,m,8.7,29.7,58032,6939,november
667,unknown,1.7,47.7,125431,9595,november
668,m,14.9,25.268503225143835,857604,6997,november
669,m,13.9,47.0,3502960,11275,november
670,m,8.3,30.4,67793,8012,november
671,m,16.8,55.8,167386,10121,november
672,m,13.5,47.6,85402,8700,november
673,m,5.2,43.4,79024,9507,november
674,m,16.6,55.5,3956419,8750,november
675,m,10.5,50.6,10905443,7929,november
676,m,17.0,38.1,3432769,9792,november
677,m,14.4,53.2,94905,9952,november
678,m,7.7,50.0,149267,11193,november
679,m,10.4,27.0,157087,12731,november
680,m,18.9,55.5,2618138,11215,november
681,m,4.5,51.2,162887,9504,november
682,m,10.8,40.9,98054,8073,november
683,unknown,3.6,48.7,119051,8222,november
684,m,169.0,120.3,112063,8183,november
685,m,7.8,41.3,94137,7543,november
686,m,5.5,35.1,70133,7955,november
687,m,9.8,38.1,132843,8292,november
688,m,4.0,35.8,3202048,7938,november
689,m,2.4,57.4,1049567,10174,november
690,m,8.8,14.92367975713193,92367,6980,november
691,m,129.0,38.3,1689536,9308,november
692,m,2.3,36.7,163231,9514,november
693,unknown,9.9,47.4,2047661,8221,november
694,m,8.8,51.0,1149039,9460,november
695,m,15.1,34.7,3845368,8341,november
696,m,14.7,35.4,111908,9776,november
697,m,15.2,29.3,148550,7747,november
698,m,5.0,56.9,101504,9043,november
699,m,17.8,33.1,3254538,8426,november
700,m,10.6,45.5,133842,14586,november
701,m,10.7,31.7,112327,11158,november
702,m,12.7,51.8,3620184,9264,november
703,m,7.8,120.3,110928,9227,november
704,f,7.7,52.0,5180224,10302,november
705,m,1.7,40.9,6931838,6709,november
706,m,112.0,45.8,3165274,9841,november
707,m,12.6,50.7,97531,13217,november
708,m,1.6,34.8,92419,8212,november
709,m,12.6,33.0,499521,8677,november
710,m,7.4,51.7,3251031,7849,november
711,m,17.6,45.9,83179,8136,november
712,f,13.8,120.3,194123,14792,november
713,m,18.2,40.2,124472,8591,november
714,m,9.7,34.0,117125,10309,november
715,m,5.3,46.2,358719,11043,november
716,m,361.0,34.0,348129,8278,november
717,m,18.7,46.1,5954286,8375,november
718,m,1.7,59.4,2340160,7501,november
719,m,356.0,26.9,65827,8066,november
720,m,15.1,58.8,102596,8509,november
721,m,14.4,31.0,123926,8679,november
722,m,18.3,39.8,4678843,8304,november
723,unknown,3.7,120.3,177704,8526,november
724,f,16.0,42.1,110666,7194,november
725,m,3.3,33.4,1469101,7422,november
726,m,4.5,52.4,1508517,7810,november
727,m,16.6,48.2,84901,8097,november
728,m,2.9,51.8,4331743,11610,november
729,m,9.7,54.0,127316,17081,november
730,m,1.5,55.1,91639,7295,november
731,unknown,7.5,29.6,107459,8014,november
732,m,179.0,48.3,2725662,8626,november
733,m,13.6,46.5,77324,8631,november
734,m,11.6,41.5,108650,8573,november
735,m,4.8,48.4,78967,9408,november
736,m,13.3,38.2,3868162,13271,november
737,m,94.0,52.4,2616423,10949,november
738,m,92.0,31.1,4230167,8112,november
739,m,218.0,32.0,5957923,6731,november
740,m,9.9,48.8,47897,6033,november
741,m,11.2,36.6,3103727,7683,november
742,m,1.4,42.1,3064372,10835,november
743,m,1.1,50.2,3170085,7258,november
744,m,14.3,42.5,2005481,9457,november
745,m,15.9,45.4,96952,9645,november
746,m,1.6,42.6,100260,11842,november
747,m,242.0,37.8,106825,9779,november
748,f,14.3,35.0,2725847,8432,november
749,m,12.2,34.3,93063,8411,november
750,m,16.5,51.9,121033,8092,november
751,m,6.5,50.0,3111616,7275,november
752,m,142.0,57.9,4009112,7867,november
753,m,12.8,27.1,2915701,10096,november
754,m,11.8,49.8,95972,9966,november
755,m,14.7,47.4,66168,8653,november
756,unknown,95.0,49.2,727583,9548,november
757,m,13.5,120.3,1615876,9743,november
758,m,3.4,40.2,3414553,8565,november
759,m,3.4,38.8,2394420,8913,november
760,m,11.1,42.1,3391736,8884,november
761,m,8.7,27.7,1685496,9541,november
762,m,14.9,41.6,698517,8219,november
763,m,6.6,31.4,2061839,9423,november
764,m,15.0,41.7,64078,9101,november
765,m,296.0,42.0,70700,6475,november
766,m,7.1,56.8,2302056,8966,november
767,m,1.2,51.0,136198,8321,november
768,m,6.3,57.9,76331,7827,november
769,unknown,18.9,53.2,2046719,15126,november
770,m,15.9,50.3,3320796,8540,november
771,m,12.7,53.8,74117,9833,november
772,m,8.2,42.1,83644,7813,november
773,m,14.6,120.3,148697,10127,november
774,m,17.0,56.5,86757,9781,november
775,m,9.8,44.5,96215,9490,november
776,m,15.6,120.3,2084244,6999,november
777,m,16.0,53.6,6129240,7820,november
778,m,4.5,56.9,117454,9062,november
779,m,18.0,30.525708594133494,85562,7534,november
780,m,1.9,46.2,105121,7809,november
781,m,14.1,27.7,8128556,8543,november
782,m,15.8,51.4,1409659,9731,november
783,m,9.7,37.7,105196,9630,november
784,m,86.0,48.3,76951,8480,november
785,m,14.7,24.92932868520902,83223,9368,november
786,m,0.0,40.8,1692518,7712,november
787,m,12.3,53.6,4018621,8682,november
788,m,18.3,26.9,914429,7671,november
789,f,8.0,34.1,83195,9930,november
790,m,5.0,31.6,821760,8950,november
791,m,8.0,54.3,677272,8793,november
792,m,8.7,120.3,94381,7665,november
793,m,12.5,29.3,70067,7848,november
794,m,12.3,28.8,90466,10648,november
795,m,8.6,44.7,1354356,7245,november
796,m,127.0,54.0,155103,8723,november
797,m,5.9,38.9,102094,12916,november
798,m,144.0,29.6,81589,10615,november
799,m,1.1,39.7,2524846,9832,november
800,m,15.0,49.8,557379,10097,november
801,m,11.4,36.8,93174,12341,november
802,m,11.4,31.3,2699973,8035,november
803,m,13.8,33.9,1658519,7709,november
804,m,13.2,26.7,125455,9156,november
805,m,10.5,35.1,66903,6939,november
806,m,7.6,44.4,920180,8992,november
807,m,12.8,120.3,1390338,8815,november
808,m,4.6,39.6,1672076,9475,november
809,m,17.8,34.6,3253646,9697,november
810,m,2.3,38.8,151602,9354,november
811,m,18.6,120.3,2173510,8280,november
812,m,337.0,49.0,5390767,10272,november
813,m,16.7,50.6,126079,8979,november
814,m,18.7,27.4,6698863,8500,november
815,unknown,100.0,58.6,184360,10794,november
816,m,1.0,26.3,573324,8142,november
817,m,7.4,30.1,2633999,7524,november
818,m,4.6,120.3,89389,8082,november
819,m,15.2,27.9,1919416,8690,november
820,m,14.0,26.4,124318,9197,november
821,m,4.4,49.9,71208,9171,november
822,unknown,2.9,48.3,4746234,8762,november
823,m,125.0,44.7,1359125,10656,november
824,m,2.9,50.5,98710,8534,november
825,m,5.7,34.0,2890419,8429,november
826,m,5.3,28.1,2603293,8967,november
827,m,3.2,59.6,88901,9560,november
828,unknown,1.1,44.9,119314,9330,november
829,m,194.0,29.6,604734,8957,november
830,m,5.2,44.2,82775,7988,november
831,m,8.5,48.6,75696,9167,november
832,m,13.3,120.3,86326,7948,november
833,m,14.0,40.2,1075186,9806,november
834,m,1.8,34.1,3546165,9826,november
835,m,12.8,120.3,85517,8987,november
836,unknown,74.0,49.5,109314,10069,november
837,m,12.8,30.4,96211,8612,november
838,m,17.2,120.3,96140,9548,november
839,m,1.6,31.1,107541,9834,november
840,m,109.0,30.2,124891,7753,november
841,m,252.0,42.5,22575460,11013,november
842,m,6.3,42.8,1777810,10408,november
843,f,15.0,34.9,2606011,9377,november
844,m,2.4,41.8,3134031,8128,november
845,m,5.5,120.3,82025,9034,november
846,m,17.2,27.4,122658,8970,november
847,m,5.2,45.3,1980866,8594,november
848,m,10.1,52.6,3607431,8226,november
849,m,12.1,59.8,3237301,7160,november
850,m,1.4,33.7,3642914,11246,november
851,m,2.4,37.3,126331,9233,november
852,f,13.3,32.2,92511,8769,november
853,m,2.3,36.8,1387867,8624,november
854,m,18.7,38.5,88624,9058,november
855,m,15.2,58.5,3954836,8340,november
856,m,16.7,48.1,25195349,11134,november
857,m,3.3,32.2,96632,7103,november
858,m,1.5,32.6,2113445,5856,november
859,m,4.2,38.4,88401,11043,november
860,m,16.8,32.7,3272531,10231,november
861,m,12.6,42.3,6060945,7836,november
862,f,4.1,48.0,852926,11980,november
863,m,17.6,42.6,134046,8161,november
864,m,8.6,30.0,1152423,10750,november
865,m,103.0,52.9,125871,13404,november
866,m,6.1,29.7,160857,8800,november
867,m,10.1,47.8,75350,8520,november
868,m,7.3,26.8,59000,6993,november
869,m,13.3,32.5,4016888,9468,november
870,m,2.6,37.2,88059,8378,november
871,m,7.2,12.210283437653397,73101,8081,november
872,m,11.6,44.9,74765,9243,november
873,m,16.5,27.4,77231,10208,november
874,m,2.2,32.3,171484,9147,november
875,unknown,16.3,36.7,4465850,8652,november
876,m,5.8,28.9,156613,14487,november
877,m,16.7,35.2,136353,10996,november
878,m,5.5,30.6,109372,10457,november
879,unknown,3.3,58.7,78178,7924,november
880,m,212.0,39.4,4830629,7625,november
881,m,2.0,47.3,109261,11768,november
882,m,219.0,28.0,64268,8584,november
883,m,15.3,25.94685230501347,676557,6934,november
884,m,204.0,58.4,92060,8854,november
885,m,6.5,57.1,5620037,9222,november
886,m,10.7,54.0,132741,8805,november
887,m,9.0,120.3,92058,8031,november
888,m,4.0,120.3,86387,8158,november
889,unknown,2.0,50.0,455847,8033,november
890,m,17.6,49.7,3064302,7097,november
891,m,13.8,50.8,97708,8935,november
892,m,15.5,59.7,110907,11730,november
893,m,2.4,33.1,3082811,10074,november
894,m,18.1,41.6,2237394,8129,november
895,m,17.3,27.8,3874723,6985,november
896,m,10.0,52.8,147081,8243,november
897,m,2.5,38.0,101065,10691,november
898,m,9.0,41.2,92590,9849,november
899,m,10.2,52.9,97490,10347,november
900,m,9.4,35.8,113877,11653,november
901,m,9.0,50.8,2728642,7823,november
902,m,5.8,57.9,117161,11523,november
903,m,16.7,120.3,4001724,9946,november
904,m,4.0,120.3,156843,9397,november
905,m,15.8,26.9,78416,9011,november
906,m,5.3,51.6,2359462,10058,november
907,f,3.8,55.4,1745645,11386,november
908,m,15.1,33.4,74948,10299,november
909,f,18.5,39.5,3045938,8374,november
910,m,209.0,52.5,125050,9676,november
911,m,13.9,48.1,158498,12187,november
912,m,16.5,50.2,101260,8971,november
913,m,9.3,47.9,2543526,11911,november
914,m,6.4,48.8,1083269,11159,november
915,m,13.0,41.3,7102227,8064,november
916,m,18.0,59.4,2718504,8566,november
917,m,17.7,27.0,94705,9686,november
918,m,2.6,39.3,63328,7160,november
919,m,11.6,28.9,420666,10837,november
920,unknown,14.6,59.3,2819836,10816,november
921,m,17.4,50.2,46150,6133,november
922,m,292.0,53.0,7683029,9498,november
923,m,7.7,26.6,174788,11129,november
924,m,11.3,58.7,93311,9959,november
925,m,5.5,51.7,82387,9402,november
926,m,14.0,38.1,120811,9990,november
927,m,9.6,47.8,107038,9956,november
928,m,14.1,57.4,129951,12183,november
929,m,4.4,36.0,65216,8181,november
930,m,16.9,48.3,96464,9574,november
931,m,15.4,56.6,2093523,7855,november
932,unknown,12.0,31.9,83732,7150,november
933,m,14.2,42.9,72965,8407,november
934,m,13.9,26.6,90734,10462,november
935,m,121.0,33.2,728395,9981,november
936,m,11.4,50.2,2078296,8116,november
937,m,11.5,49.3,80341,8664,november
938,m,16.4,58.6,99657,10216,november
939,m,2.4,43.8,3568847,16066,november
940,m,9.6,48.3,7292389,10016,november
941,m,2.8,29.4,6438285,8012,november
942,m,14.9,44.6,79264,9850,november
943,f,232.0,52.8,3047914,9403,november
944,m,14.1,43.7,2955319,8594,november
945,m,7.3,34.8,4237755,8419,november
946,m,6.6,47.1,2920560,8776,november
947,m,14.9,35.9,204405,12357,november
948,m,3.6,31.9,164385,9848,november
949,m,12.6,30.7,5329669,7452,november
950,m,6.3,29.1,189020,9710,november
951,m,10.5,59.9,68020,8092,november
952,m,4.4,50.9,77660,7687,november
953,m,14.8,42.1,4050244,13670,november
954,m,5.8,36.4,78605,8109,november
955,m,8.5,30.1,86651,7968,november
956,m,15.6,59.6,180747,8076,november
957,m,5.3,49.7,92323,8660,november
958,m,2.3,36.9,3788365,8490,november
959,m,13.2,57.4,88408,7589,november
960,m,9.8,50.1,79344,7918,november
961,m,6.9,56.7,2237254,8012,november
962,unknown,289.0,48.0,77267,11105,november
963,m,10.8,45.2,85904,6619,november
964,m,6.4,44.5,2744580,9505,november
965,m,5.6,60.2,3131954,9791,november
966,m,28.0,41.1,70590,8242,november
967,m,2.4,50.5,3153979,8777,november
968,unknown,2.6,53.8,2651618,8816,november
969,f,265.0,57.2,710637,10103,november
970,m,11.4,28.3,84090,9808,november
971,m,15.5,58.2,380628,17212,november
972,m,1.6,60.2,140273,9703,november
973,m,15.8,33.8,115316,14033,november
974,m,8.2,28.7,2428989,7777,november
975,m,9.3,40.8,5475783,8549,november
976,m,1.9,52.2,57933,7061,november
977,m,3.7,50.6,1540575,10944,november
978,m,8.0,34.6,1028670,8095,november
979,m,9.9,59.1,1046502,8680,november
